src,ein,legal_name,address,postcode,borough,latitude,longitude
,11-3416416,"Associazioni Siciliane Unite de New York, Inc.",1986 West 6th Street,11223,BROOKLYN ,40.599324,-73.978052
,11-3416416,"Associazioni Siciliane Unite de New York, Inc.",208 Avenue S,11223,BROOKLYN ,40.60121,-73.977788
,11-3416416,"Associazioni Siciliane Unite de New York, Inc.",1986 West 6th Street,11223,BROOKLYN ,40.599324,-73.978052
,11-3475993,Borough Park Jewish Community Council,,,,,
,11-3475993,Boro Park Jewish Community Council,4912 14th Avenue,11219,BROOKLYN ,40.63357,-73.99006
,11-3475993,Boro Park Jewish Community Council,4912 14th Avenue,11219,BROOKLYN ,40.63357,-73.99006
,11-3475993,Boro Park Jewish Community Council,4608 13th Avenue,11219,BROOKLYN ,40.636595,-73.990502
,11-3526774,Museum of Contemporary African Diaspora Arts,80 hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diaspora Arts,80 hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diaspora Arts,80 Hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diaspora Arts,80 hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diasporian Arts,80 Hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diasporian Arts,80 Hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diasporian Arts,80 Hansen Place,11217,,,
,11-3526774,Museum of Contemporary African Diasporian Arts,80 Hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3526774,Museum of Contemporary African Diasporian Arts,80 Hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,11-3556789,Unity Plaza Long Island Baptist Senior Club,576 Alabama Avenue,11207,BROOKLYN ,40.66191,-73.89623
,11-3556789,"Unity Plaza Resident Association, Inc.","580 Blake Avenue, 5A",11207,BROOKLYN ,40.667436,-73.897457
,11-3556789,Unity Plaza Long Island Baptist Senior Club,576 Alabama Avenue,11207,BROOKLYN ,40.66191,-73.89623
,11-3556789,"Unity Plaza Resident Association, Inc.",580 Blake Avenue #5A,11207,BROOKLYN ,40.667436,-73.897457
,11-3558558,Farragut Tenants Association,251 Nassau Street,11201,BROOKLYN ,40.698326,-73.981878
,11-3558558,Walt Whitman Tenants Association,132 Carlton Avenue,11205,BROOKLYN ,40.693733,-73.973041
,11-3561651,"Mixteca Organization, Inc.",245 23rd Street ,11232,BROOKLYN ,40.659942,-73.994096
,11-3561651,"Mixteca Organization, Inc.",245 23rd Street,11215,BROOKLYN ,40.659942,-73.994096
,11-3599459,Oasis Community Corporation,"20 Jay Street, Suite 802",11201,BROOKLYN ,40.704313,-73.986587
,11-3599459,Oasis Community Corporation,"45 Main Street, Suite 411",11201,BROOKLYN ,40.702799,-73.990677
,11-3599459,Oasis Community Corporation,"20 Jay Street, Suite 802",11201,BROOKLYN ,40.704313,-73.986587
,11-3804421,"A Better Jamaica, Inc.",114-73 178th Street,11434,QUEENS   ,40.693113,-73.771003
,11-3804421,"A Better Jamaica, Inc.",114-73 178th Street,11434,QUEENS   ,40.693113,-73.771003
,11-3804421,"A Better Jamaica, Inc.",114-73 178th Street,11434,QUEENS   ,40.693113,-73.771003
,11-3804421,"A Better Jamaica, Inc.",114-73 178th Street ,11435,QUEENS   ,40.693113,-73.771003
,11-3804421,"A Better Jamaica, Inc.",114-73 178th Street,11434,QUEENS   ,40.693113,-73.771003
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Queens College Foundation,65-30 Kissena Boulevard,11367,QUEENS   ,40.736707,-73.814703
,11-6080521,Queens College Foundation,65-30 Kissena Boulevard,11367,QUEENS   ,40.736707,-73.814703
,11-6080521,Queens College Foundation,65-30 Kissena Boulevard,11367,QUEENS   ,40.736707,-73.814703
,11-6080521,Queens College Foundation,65-30 Kissena Boulevard,11367,QUEENS   ,40.736707,-73.814703
,11-6080521,Queens College Foundation,65-30 Kissena Boulevard,11367,QUEENS   ,40.736707,-73.814703
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6080521,Intrepid Sea Air Space Museum,"One Intrepid Square, 12th Avenue & 46th Street",10036,,,
,11-6260710,Bethlehem Evangelical Lutheran Church (d/b/a Bay Ridge Center),336 73rd Street,11220,BROOKLYN ,40.632557,-74.026131
,11-6260710,Bethlehem Evangelical Lutheran Church (d/b/a Bay Ridge Center),411 Ovington Avenue,11209,BROOKLYN ,40.633477,-74.023321
,111018985-,Long Island College Hospital,339 Hicks Street,11201,BROOKLYN ,40.691093,-73.997804
,111018985-,"SUNY Downstate Medical Center, University Hospital of Brooklyn at Long Island College Hospital",450 Clarkson Avenue,11203,BROOKLYN ,40.655743,-73.944598
,111631816-,St. Mary's Roman Catholic Church,co Anna Magaraci,11223,,,
,111631816-,St. Mary's Roman Catholic Church,8401 23rd Avenue,11214,BROOKLYN ,40.601656,-73.990468
,111633509-,"Central Queens YM & YWHA, Inc.",67- 09 108 th Street,11375-2146,,,
,111633509-,"Central Queens YM & YWHA, Inc.",67-09 108th Street,11375-2146,,,
,111633509-,"Central Queens YM & YWHA, Inc.",67-09 108th Street,11375,QUEENS   ,40.728702,-73.847414
,111639802-,Holy Child Jesus Sports,111-02 86th Avenue,11418,QUEENS   ,40.698724,-73.8379
,111639802-,Holy Child Jesus Sports,111-11 86th Avenue,11418-1613,,,
,111639827-,Our Lady of Grace,100-05 159th Avenue,11414,QUEENS   ,40.660142,-73.833197
,111639827-,Our Lady of Grace Church,158-08 101 Street,11414,QUEENS   ,40.661566,-73.832786
,111711014-,"Safe Space, Inc.","296 Lafayette Street, Suite 920",10012,MANHATTAN,40.724595,-73.995739
,111711014-,"Safe Space, Inc.",295 Lafayette Street,10012,MANHATTAN,40.724537,-73.995761
,111711014-,"Safe Space, Inc.",89-74 162 Street,11432,QUEENS   ,40.705079,-73.798175
,111711014-,"Safe Space, Inc.","295 Lafayette Street, Suite 920",10012,MANHATTAN,40.724537,-73.995761
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of NY, Inc., The",,,,,
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11357,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11357,QUEENS   ,40.741499,-73.904485
,111733454-,"Child Center of New York, The",115-15 Sutphin Blvd,11434,QUEENS   ,40.68439,-73.79263
,111733454-,"Child Center of NY, Inc., The",,,,,
,111773636-,"Brooklyn Philharmonic Symphony Orchestra, Inc",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,111773636-,"Brooklyn Philharmonic Symphony Orchestra, Inc.",55 Washington Street Suite 656,11201,BROOKLYN ,40.70273,-73.989602
,111773636-,"Brooklyn Philharmonic Symphony Orchestra, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,111773636-,"Brooklyn Philharmonic Symphony Orchestra, Inc.",55 Washington Street Suite 656,11201,BROOKLYN ,40.70273,-73.989602
,111773636-,"Brooklyn Philharmonic Symphony Orchestra, Inc.",55 Washington Street Suite 656,11201,BROOKLYN ,40.70273,-73.989602
,111773636-,"Brooklyn Philharmonic Symphony Orchestra, Inc.",55 Washington Street Suite 656,11215,BROOKLYN ,40.70273,-73.989602
,111817497-,"Queensboro Council for Social Welfare, Inc.",,,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.","221-10 Jamaica Avenue, Suite 107",11428,QUEENS   ,40.71974,-73.73296
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",27-40 Hoyt Avenue South,11102-1986,,,
,111817497-,"Queensboro Council for Social Welfare, Inc.",2740 Hoyt Ave S,11102,QUEENS   ,40.771857,-73.9198
,111839567-,Lutheran Family Health Center's Family Support Center,6025 Sixth Ave,11220,BROOKLYN ,40.637961,-74.014149
,111839567-,Lutheran Family Health Center's Family Support Center,150-55th Street,11220-2559,,,
,111839567-,Lutheran Family Health Center's Family Support Center,150-55th Street,11220-2559,,,
,111839567-,Lutheran Family Health Center's Family Support Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,111839567-,Lutheran Medical Center,150-55th Street,11220-2559,,,
,111839567-,Lutheran Medical Center,,,,,
,111839567-,Lutheran Medical Center - Shore Hill Housing Senior Center,,,,,
,111904329-,Brooklyn College at the City University of New York,2900 Bedford Avenue,11210,BROOKLYN ,40.631691,-73.952656
,111904329-,Brooklyn College at the City University of New York,2900 Bedford Ave,11210,BROOKLYN ,40.631691,-73.952656
,111904329-,Institute for Retirees in Pursuit of Education,2900 Bedford Avenue,11210-2889,,,
,112047151-,"Catholic Charities Neighborhood Services, Inc. ",,,,,
,112047151-,"Catholic Charities Neighborhood Services, Inc. ",,,,,
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,112047151-,"Catholic Charities Neighborhood Services, Inc. ",23-40 Astoria Boulevard,11102,QUEENS   ,40.771582,-73.92375
,112077266-,St. Albans Congregational Church,172-17 Linden Blvd. ,11434,QUEENS   ,40.691941,-73.778064
,112077266-,St. Albans Congregational Church,172-17 Linden Boulevard,11434-1328,,,
,112077266-,St. Albans Congregational Church,172-17 Linden Boulevard,11434-1328,,,
,112077266-,St. Albans Congregational Church,172-17 Linden Boulevard,11434-1328,,,
,112106191-,Queens Symphony Orchestra,65-30 Kissena Blvd ,11367,QUEENS   ,40.736707,-73.814703
,112106191-,Queens Symphony Orchestra,65-30 Kissena Blvd.,11367,QUEENS   ,40.736707,-73.814703
,112106191-,Queens Symphony Orchestra,65-30 Kissena Blvd ,11367,QUEENS   ,40.736707,-73.814703
,112106191-,"Queens Symphony Orchestra, Inc.",70-31 84th Street Bldg 38,11385-7718,,,
,112106191-,Queens Symphony Orchestra,65-30 Kissena Blvd.,11367,QUEENS   ,40.736707,-73.814703
,112106191-,"Queens Symphony Orchestra, Inc.",70-31 84th Street Bldg 38,11385-7718,,,
,112106191-,"Queens Symphony Orchestra, Inc.",70-31 84th Street Bldg 38,11385-7718,,,
,112149962-,Bedford Stuyvesant Community Legal Services Corporation,,,,,
,112149962-,Bedford Stuyvesant Community Legal Services Corporation,"1360 Fulton Street, Suite 601",11216,BROOKLYN ,40.680186,-73.94593
,112149962-,Bedford Stuyvesant Community Legal Services Corporation,"40 Worth Street, 6th Floor",10013,MANHATTAN,40.717363,-74.006897
,112202799-,Sacred Heart School,84-05 78th Avenue,11385,QUEENS   ,40.705684,-73.864905
,112202799-,Sacred Heart School,83-17 78th Ave,11385,QUEENS   ,40.705619,-73.865742
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",,,,,
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45 Street 4F,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",45 West 45th Street 4th Floor,10036,MANHATTAN,40.756048,-73.980978
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",49 West 45th Street 4th Floor,10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",45 West 45th Street 4th Floor,10036,MANHATTAN,40.756048,-73.980978
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)","49 West 45th Street, 4th Floor",10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)","49 West 45th Street, 4th Floor",10036,MANHATTAN,40.756087,-73.981072
,112290832-,"Hellenic American Neighborhood Action Committee, Inc. (HANAC)",,,,,
,112300840-,"Fort Greene Senior Citizens Council, Inc. - Penn Wortman Senior Center",,,,,
,112300840-,"Fort Greene Senior Citizens Council, Inc.",966 Fulton Street,11238-1244,,,
,112300840-,"Fort Greene Senior Citizens Council, Inc.",966 Fulton Street,11238-1244,,,
,112300840-,"Fort Greene Senior Citizens Council, Inc.",966 Fulton Street,11238-1244,,,
,112300840-,"Fort Greene Senior Citizens Council, Inc.",966 Fulton Street,11238-2440,,,
,112300840-,Fort Greene Senior Citizens Council,447 Kingsborough 4th Walk,,,,
,112300840-,Fort Greene Senior Citizens Council,720 East New York Ave.,,,,
,112300840-,"Fort Greene Senior Citizens Council, Inc.",2702 Linden Boulevard,11208,BROOKLYN ,40.669208,-73.864514
,112300840-,"Fort Greene Senior Citizens Council, Inc.",895 Pennsylvania Avenue,11207,BROOKLYN ,40.655966,-73.888652
