src,timeland,conditions,dewpoint,humidity,temperature,visibility,windspeed
www.weatherforyou.com,milwaukee--Tue Feb 2 09:55:00 2010, Snow,25,93, 27 -3 ,1 1/2,3
weather.herald.com,milwaukee--Tue Feb 2 09:55:00 2010, Light Snow,24,92,26,1.5,
www.accuweather.com,philadelphia--Wed Feb 3 19:40:00 2010,Partly Sunny ,29,72,37,10,7
www.nytimes.com,philadelphia--Wed Feb 3 19:40:00 2010,Partly Sunny,,75,37 3 ,10,10
www.accuweather.com,houston--Thu Feb 4 06:50:00 2010,Rain ,47,96,48,4,10
weather.cnn.com,houston--Thu Feb 4 06:50:00 2010,Rain ,,89,50,,14
www.nytimes.com,houston--Thu Feb 4 06:50:00 2010,Rain,,89,50 10 ,4,13
www.climaton.com,houston--Thu Feb 4 06:50:00 2010,moderate rain,46 8,87,50 10,4,13-23
www.climaton.com,elpaso--Thu Feb 4 01:00:00 2010,mostly cloudy,41 5,87,45 7,10,14
www.nytimes.com,elpaso--Thu Feb 4 01:00:00 2010,Cloudy,,85,45 7 ,10,14
www.accuweather.com,washington--Sun Jan 31 20:35:00 2010,Sunny ,3,31,30,10,6
www.climaton.com,washington--Sun Jan 31 20:35:00 2010,clear sky,16-Mar,33,28 -2,10,8
www.nytimes.com,washington--Sun Jan 31 20:35:00 2010,Sunny,,31,30 -1 ,10,6
www.accuweather.com,baltimore--Wed Feb 3 13:30:00 2010,Light Fog ,28,96,29,3,3
weather.msn.com,baltimore--Wed Feb 3 13:30:00 2010,Short term forecastFog,28,100,28,2,3
weather.cnn.com,baltimore--Wed Feb 3 13:30:00 2010,Fog ,,92,30,,0
www.accuweather.com,losangeles--Fri Jan 29 19:00:00 2010,Clouds And Sun ,43,59,57,10,0
igoogle.wunderground.com,losangeles--Fri Jan 29 19:00:00 2010,Clear,41,47,61.2,10,Calm
www.accuweather.com,columbus--Sat Jan 30 15:45:00 2010,Cloudy ,4,58,16,10,14
weather.msn.com,columbus--Sat Jan 30 15:45:00 2010,Cloudy,3,57,16,10,14
weather.cnn.com,columbus--Sat Jan 30 15:45:00 2010, Partly Sunny ,,67,15,,14
www.climaton.com,columbus--Sat Jan 30 15:45:00 2010,clear sky,14-Jul,67,16 -9,10,14-20
weather.msn.com,detroit--Tue Feb 2 04:00:00 2010,Cloudy,16,74,23,10,3
weather.cnn.com,detroit--Tue Feb 2 04:00:00 2010,Cloudy ,,65,25,,3
www.accuweather.com,memphis--Thu Feb 4 09:00:00 2010,Cloudy ,28,62,40,10,9
weather.msn.com,memphis--Thu Feb 4 09:00:00 2010,Cloudy,28,65,39,10,9
weather.cnn.com,memphis--Thu Feb 4 09:00:00 2010,Cloudy ,,62,40,,9
www.nytimes.com,memphis--Thu Feb 4 09:00:00 2010,Cloudy,,62,40 4 ,10,9
www.climaton.com,memphis--Thu Feb 4 09:00:00 2010,mostly cloudy,28 -2,65,39 4,10,9
www.accuweather.com,dallas--Wed Feb 3 11:20:00 2010,Some Clouds ,33,89,36,10,6
weather.msn.com,dallas--Wed Feb 3 11:20:00 2010,Short term forecastMostly Cloudy,34,87,37,10,7
weather.cnn.com,dallas--Wed Feb 3 11:20:00 2010, Intermittent Clouds ,,89,36,,6
www.climaton.com,dallas--Wed Feb 3 11:20:00 2010,mostly cloudy,34 1,87,37 3,10,3
www.accuweather.com,memphis--Sun Jan 31 22:00:00 2010,Partly Sunny ,26,67,36,10,0
weather.msn.com,memphis--Sun Jan 31 22:00:00 2010,Partly Cloudy,27,69,36,10,0
weather.cnn.com,memphis--Sun Jan 31 22:00:00 2010, Partly Sunny ,,67,36,,0
www.climaton.com,memphis--Sun Jan 31 22:00:00 2010,clear sky,27 -3,69,36 2,10,0
www2.foxnews.com,memphis--Sun Jan 31 22:00:00 2010,Partly Cloudy ,24,67,34,10,0
www.accuweather.com,indianapolis--Sun Jan 31 13:55:00 2010,Mostly Clear ,7,87,10,8,0
www.climaton.com,indianapolis--Sun Jan 31 13:55:00 2010,clear sky,14-Jul,85,12-Oct,8,0
www.nytimes.com,indianapolis--Sun Jan 31 13:55:00 2010,Partly Cloudy,,86,13-Aug,7,1
www.climaton.com,columbus--Sun Jan 31 05:05:00 2010,clear sky,13-Sep,85,11-Dec,10,6
www.nytimes.com,columbus--Sun Jan 31 05:05:00 2010,Mostly Clear,,67,17 -8 ,10,6
www.accuweather.com,detroit--Tue Feb 2 03:30:00 2010,Mostly Cloudy ,16,71,24,8,3
www.nytimes.com,detroit--Tue Feb 2 03:30:00 2010,Mostly Cloudy,,71,24 -4 ,8,3
www.accuweather.com,columbus--Mon Feb 1 04:40:00 2010,Clear ,14,62,25,10,10
weather.msn.com,columbus--Mon Feb 1 04:40:00 2010,Clear,14,63,25,10,10
weather.cnn.com,columbus--Mon Feb 1 04:40:00 2010, Clear ,,71,20,,5
www.climaton.com,columbus--Mon Feb 1 04:40:00 2010,clear sky,11-Dec,73,19 -7,10,5
weather.msn.com,charlotte--Fri Jan 29 21:30:00 2010,Weather WarningsCloudy,14,31,43,10,9
weather.cnn.com,charlotte--Fri Jan 29 21:30:00 2010,Cloudy ,,29,44,,8
www.climaton.com,charlotte--Fri Jan 29 21:30:00 2010,mostly cloudy,11-Dec,26,45 7,10,17-Jul
igoogle.wunderground.com,austin--Fri Jan 29 18:50:00 2010,Overcast,35,62,47.3,10,Calm
www.weatherforyou.com,austin--Fri Jan 29 18:50:00 2010, Overcast,30,66, 41 5 ,,16
igoogle.wunderground.com,lasvegas--Thu Feb 4 12:35:00 2010,Partly Cloudy,30,61,42.8,10,Calm
weather.cnn.com,lasvegas--Thu Feb 4 12:35:00 2010, Mostly Clear ,,60,45,,5
www.weatherforyou.com,lasvegas--Thu Feb 4 12:35:00 2010, Partly Cloudy,33,79, 39 4 ,,
igoogle.wunderground.com,sanantonio--Thu Feb 4 01:35:00 2010,Overcast,46,88,49,6,4.5
weather.herald.com,sanantonio--Thu Feb 4 01:35:00 2010, Overcast,48,93,50,6,16
www.accuweather.com,memphis--Fri Jan 29 23:45:00 2010,Freezing Rain ,28,86,32,2,17
weather.cnn.com,memphis--Fri Jan 29 23:45:00 2010,Freezing Rain ,,92,30,,17
www.climaton.com,memphis--Fri Jan 29 23:45:00 2010,mostly cloudy,28 -2,86,32 0,1.7,17-24
www2.foxnews.com,memphis--Fri Jan 29 23:45:00 2010,Freezing Rain ,28,85,32,4,13
weather.msn.com,oklahomacity--Tue Feb 2 05:35:00 2010,Weather WarningsFog,30,93,32,2,0
weather.cnn.com,oklahomacity--Tue Feb 2 05:35:00 2010,Freezing Rain ,,93,32,,0
www.weatherforyou.com,oklahomacity--Tue Feb 2 05:35:00 2010, Mist,34,89, 37 3 ,,
www.climaton.com,oklahomacity--Tue Feb 2 05:35:00 2010,mostly cloudy,30 -1,93,32 0,2,3
www2.foxnews.com,oklahomacity--Tue Feb 2 05:35:00 2010,Freezing Drizzle,28,87,32,1.5,0
www.weatherforyou.com,sandiego--Sat Jan 30 15:40:00 2010, Mostly Cloudy,49,93, 51 11 ,,1
www2.foxnews.com,sandiego--Sat Jan 30 15:40:00 2010,Partly Cloudy,46,90,49,4,0
weather.msn.com,newyork--Wed Feb 3 22:35:00 2010,Mostly Cloudy,21,52,37,10,11
weather.cnn.com,newyork--Wed Feb 3 22:35:00 2010, Mostly Cloudy ,,54,37,,12
www.weatherforyou.com,newyork--Wed Feb 3 22:35:00 2010, Mostly Cloudy,21,52, 37 3 ,10,12
igoogle.wunderground.com,baltimore--Thu Jan 28 15:35:00 2010,Mostly Cloudy,28,69,37.7,10,3
www.weatherforyou.com,baltimore--Thu Jan 28 15:35:00 2010, Mostly Cloudy,25,65, 36 2 ,10,6
weather.herald.com,baltimore--Thu Jan 28 15:35:00 2010, Mostly Cloudy,25,67,35,10,6
igoogle.wunderground.com,oklahomacity--Tue Feb 2 07:45:00 2010,Overcast,27,76,34.2,2,Calm
www.weatherforyou.com,oklahomacity--Tue Feb 2 07:45:00 2010, Mist,35,91, 37 3 ,,
weather.herald.com,oklahomacity--Tue Feb 2 07:45:00 2010, Overcast,31,96,32,2,5
www2.foxnews.com,oklahomacity--Tue Feb 2 07:45:00 2010,Freezing Drizzle,30,93,32,2,0
www.accuweather.com,sanantonio--Tue Feb 2 07:00:00 2010,Mist ,45,95,46,0,0
igoogle.wunderground.com,sanantonio--Tue Feb 2 07:00:00 2010,Light Drizzle Fog,43,84,47.7,0.2,Calm
weather.herald.com,sanantonio--Tue Feb 2 07:00:00 2010, Light Drizzle,45,96,46,0.2,
weather.msn.com,indianapolis--Wed Feb 3 18:50:00 2010,Haze,19,74,27,4,6
weather.cnn.com,indianapolis--Wed Feb 3 18:50:00 2010,Cloudy ,,77,26,,6
www.weatherforyou.com,indianapolis--Wed Feb 3 18:50:00 2010, Hazy,21,73, 28 -2 ,,3
www.climaton.com,indianapolis--Wed Feb 3 18:50:00 2010,mostly cloudy,19 -7,74,27 -3,4,6
www2.foxnews.com,indianapolis--Wed Feb 3 18:50:00 2010,Hazy ,19,77,24,2,8
igoogle.wunderground.com,denver--Thu Feb 4 11:50:00 2010,Overcast,24,66,34.4,10,Calm
www.weatherforyou.com,denver--Thu Feb 4 11:50:00 2010, Overcast,27,68, 37 3 ,,
weather.herald.com,denver--Thu Feb 4 11:50:00 2010, Overcast,27,85,31,10,5
igoogle.wunderground.com,phoenix--Mon Feb 1 05:15:00 2010,Scattered Clouds,43,69,52.6,10,Calm
weather.herald.com,phoenix--Mon Feb 1 05:15:00 2010, Scattered Clouds,47,67,58,10,4
www.accuweather.com,fortworth--Sun Jan 31 11:45:00 2010,Cloudy ,24,81,29,10,0
www.nytimes.com,fortworth--Sun Jan 31 11:45:00 2010,Cloudy,,78,31 -1 ,10,0
www.weatherforyou.com,phoenix--Thu Jan 28 17:10:00 2010, Overcast,49,89, 52 11 ,,1
weather.herald.com,phoenix--Thu Jan 28 17:10:00 2010, Overcast,50,86,54,10,
www2.foxnews.com,phoenix--Thu Jan 28 17:10:00 2010,Cloudy ,48,86,52,10,3
www.accuweather.com,fortworth--Wed Feb 3 12:50:00 2010,Cloudy ,33,89,36,9,6
www.nytimes.com,fortworth--Wed Feb 3 12:50:00 2010,,,89,36 2 ,9,0
igoogle.wunderground.com,nashville--Sat Jan 30 06:15:00 2010,Light Ice Pellets Snow Mist,25,93,26.3,1,9
www.weatherforyou.com,nashville--Sat Jan 30 06:15:00 2010, Mist,25,93, 27 -3 ,1,12
weather.herald.com,nashville--Sat Jan 30 06:15:00 2010, Light Ice Pellets,25,93,27,1,12
weather.msn.com,philadelphia--Sun Jan 31 11:40:00 2010,Partly Cloudy,1,53,16,10,13
weather.cnn.com,philadelphia--Sun Jan 31 11:40:00 2010, Clear ,,51,16,,13
www.weatherforyou.com,philadelphia--Sun Jan 31 11:40:00 2010, Partly Cloudy,1,53, 16 -9 ,10,13
www2.foxnews.com,philadelphia--Sun Jan 31 11:40:00 2010,Mostly Clear,3,47,17,10,10
www.accuweather.com,newyork--Wed Feb 3 09:50:00 2010,Cloudy ,27,92,28,8,8
weather.msn.com,newyork--Wed Feb 3 09:50:00 2010,Special weather statementCloudy,27,93,28,8,8
www.climaton.com,newyork--Wed Feb 3 09:50:00 2010,mostly cloudy,27 -3,93,28 -2,8,8
www.nytimes.com,newyork--Wed Feb 3 09:50:00 2010,Light Snow,,90,29 -2 ,5,4
www.accuweather.com,baltimore--Fri Jan 29 15:50:00 2010,Cloudy ,2,47,19,10,8
weather.msn.com,baltimore--Fri Jan 29 15:50:00 2010,Mostly Cloudy,1,45,19,10,8
weather.cnn.com,baltimore--Fri Jan 29 15:50:00 2010,Cloudy ,,47,19,,8
www.climaton.com,baltimore--Fri Jan 29 15:50:00 2010,normal,0 -18,38,21 -6,,
igoogle.wunderground.com,austin--Sat Jan 30 01:50:00 2010,Partly Cloudy,22,52,38.3,10,Calm
weather.herald.com,austin--Sat Jan 30 01:50:00 2010, Mostly Cloudy,25,60,38,10,8
www.accuweather.com,newyork--Wed Feb 3 15:05:00 2010,Cloudy ,27,88,30,6,0
www.climaton.com,newyork--Wed Feb 3 15:05:00 2010,mostly cloudy,27 -3,86,30 -1,6,0
www.nytimes.com,newyork--Wed Feb 3 15:05:00 2010,Cloudy,,88,30 -1 ,6,0
igoogle.wunderground.com,dallas--Tue Feb 2 23:00:00 2010,Mostly Cloudy,36,53,52.5,10,5
www.weatherforyou.com,dallas--Tue Feb 2 23:00:00 2010, Clear,29,39, 53 12 ,,
weather.herald.com,dallas--Tue Feb 2 23:00:00 2010, Mostly Cloudy,35,54,51,10,10
www2.foxnews.com,dallas--Tue Feb 2 23:00:00 2010,Partly Cloudy ,35,57,50,10,0
weather.msn.com,austin--Fri Jan 29 09:25:00 2010,Weather WarningsRain,54,94,55,5,6
weather.cnn.com,austin--Fri Jan 29 09:25:00 2010,Showers ,,87,59,,10
www.weatherforyou.com,austin--Fri Jan 29 09:25:00 2010, Heavy Rain,54,97, 53 12 ,,12
www2.foxnews.com,austin--Fri Jan 29 09:25:00 2010,Rain ,59,93,61,9,12
igoogle.wunderground.com,losangeles--Tue Feb 2 13:35:00 2010,Haze,51,92,53.6,3,Calm
www.weatherforyou.com,losangeles--Tue Feb 2 13:35:00 2010, Hazy,52,88, 55 13 ,3,
www2.foxnews.com,losangeles--Tue Feb 2 13:35:00 2010,Mostly Cloudy,50,88,54,3,0
www.accuweather.com,nashville--Fri Jan 29 16:40:00 2010,Snow ,19,79,25,1,10
www.climaton.com,nashville--Fri Jan 29 16:40:00 2010,light snow,18 -8,68,27 -3,1.5,13
www.nytimes.com,nashville--Fri Jan 29 16:40:00 2010,Snow,,79,25 -4 ,1,10
www.accuweather.com,philadelphia--Mon Feb 1 02:25:00 2010,Clear ,10,52,25,10,7
weather.msn.com,philadelphia--Mon Feb 1 02:25:00 2010,Clear,10,54,25,10,7
weather.cnn.com,philadelphia--Mon Feb 1 02:25:00 2010, Clear ,,38,26,,6
www.climaton.com,philadelphia--Mon Feb 1 02:25:00 2010,clear sky,16-Mar,36,27 -3,10,6
www2.foxnews.com,philadelphia--Mon Feb 1 02:25:00 2010,Mostly Clear,4,31,26,10,6
igoogle.wunderground.com,sanjose--Thu Feb 4 09:40:00 2010,Scattered Clouds,48,96,49,10,Calm
weather.cnn.com,sanjose--Thu Feb 4 09:40:00 2010, Partly Cloudy ,,89,51,,0
www.weatherforyou.com,sanjose--Thu Feb 4 09:40:00 2010, Partly Cloudy,44,82, 49 9 ,,
igoogle.wunderground.com,nashville--Sun Jan 31 23:25:00 2010,Partly Cloudy,27,73,34.3,10,2
weather.cnn.com,nashville--Sun Jan 31 23:25:00 2010, Sunny ,,42,38,,0
www.weatherforyou.com,nashville--Sun Jan 31 23:25:00 2010, Partly Cloudy,18,48, 36 2 ,10,
www2.foxnews.com,nashville--Sun Jan 31 23:25:00 2010,Mostly Sunny ,17,43,38,10,0
igoogle.wunderground.com,jacksonville--Thu Feb 4 12:35:00 2010,Overcast,50,88,53.9,10,Calm
weather.herald.com,jacksonville--Thu Feb 4 12:35:00 2010, Overcast,49,80,55,10,13
igoogle.wunderground.com,sanantonio--Tue Feb 2 21:25:00 2010,Overcast,46,81,52,6,4.5
www.weatherforyou.com,sanantonio--Tue Feb 2 21:25:00 2010, Hazy,46,81, 52 11 ,,5
weather.herald.com,sanantonio--Tue Feb 2 21:25:00 2010, Overcast,49,86,53,6,9
igoogle.wunderground.com,dallas--Thu Jan 28 17:25:00 2010,Overcast,52,81,57.3,10,5
www.weatherforyou.com,dallas--Thu Jan 28 17:25:00 2010, Overcast,49,82, 54 12 ,,5
weather.herald.com,dallas--Thu Jan 28 17:25:00 2010, Overcast,52,87,56,10,12
igoogle.wunderground.com,washington--Sat Jan 30 04:05:00 2010,Overcast,4,40,24.4,10,7
www.weatherforyou.com,washington--Sat Jan 30 04:05:00 2010, Overcast,N/A,33, 25 -4 ,10,17
weather.herald.com,washington--Sat Jan 30 04:05:00 2010, Overcast,0,35,24,10,17
www2.foxnews.com,washington--Sat Jan 30 04:05:00 2010,Cloudy ,1,28,25,10,15
weather.msn.com,sanjose--Sat Jan 30 11:15:00 2010,Clear,48,100,48,9,0
weather.cnn.com,sanjose--Sat Jan 30 11:15:00 2010, Mostly Cloudy ,,96,50,,0
www.climaton.com,sanjose--Sat Jan 30 11:15:00 2010,mostly cloudy,48 9,94,50 10,10,0
www.accuweather.com,elpaso--Thu Feb 4 06:50:00 2010,Cloudy ,41,87,45,10,6
weather.msn.com,elpaso--Thu Feb 4 06:50:00 2010,Special weather statementCloudy,41,87,45,10,0
weather.cnn.com,elpaso--Thu Feb 4 06:50:00 2010,Showers ,,87,45,,0
www.nytimes.com,elpaso--Thu Feb 4 06:50:00 2010,Cloudy,,87,45 7 ,10,6
igoogle.wunderground.com,nashville--Thu Jan 28 17:25:00 2010,Overcast,31,72,39.3,10,2
www.weatherforyou.com,nashville--Thu Jan 28 17:25:00 2010, Overcast,30,75, 37 3 ,10,12
weather.herald.com,nashville--Thu Jan 28 17:25:00 2010, Overcast,30,73,38,10,12
weather.msn.com,houston--Tue Feb 2 19:05:00 2010,Cloudy,46,82,52,1,7
weather.cnn.com,houston--Tue Feb 2 19:05:00 2010,Showers ,,76,53,,3
www.climaton.com,houston--Tue Feb 2 19:05:00 2010,light rain,46 8,77,54 12,8,3
weather.msn.com,philadelphia--Wed Feb 3 18:50:00 2010,Partly Cloudy,30,80,36,10,6
weather.cnn.com,philadelphia--Wed Feb 3 18:50:00 2010, Partly Sunny ,,80,36,,9
www.weatherforyou.com,philadelphia--Wed Feb 3 18:50:00 2010, Partly Cloudy,30,81, 36 2 ,10,6
www.climaton.com,philadelphia--Wed Feb 3 18:50:00 2010,clear sky,30 -1,80,36 2,10,9
www2.foxnews.com,philadelphia--Wed Feb 3 18:50:00 2010,Cloudy ,30,92,32,6,7
www.accuweather.com,phoenix--Sat Jan 30 05:40:00 2010,Mostly Clear ,46,61,59,10,0
www.climaton.com,phoenix--Sat Jan 30 05:40:00 2010,clear sky,46 8,59,61 16,10,0
www.nytimes.com,phoenix--Sat Jan 30 05:40:00 2010,Clear,,74,54 12 ,10,0
weather.msn.com,washington--Sun Jan 31 18:00:00 2010,Clear,1,36,25,10,13
weather.cnn.com,washington--Sun Jan 31 18:00:00 2010, Mostly Sunny ,,47,19,,14
weather.msn.com,nashville--Wed Feb 3 03:40:00 2010,Cloudy,30,65,41,10,5
weather.cnn.com,nashville--Wed Feb 3 03:40:00 2010,Cloudy ,,64,41,,5
www.climaton.com,nashville--Wed Feb 3 03:40:00 2010,mostly cloudy,30 -1,65,41 5,10,5
www2.foxnews.com,nashville--Wed Feb 3 03:40:00 2010,Cloudy ,30,62,42,10,8
www.accuweather.com,fortworth--Thu Feb 4 13:25:00 2010,Light Rain ,39,96,40,9,8
weather.msn.com,fortworth--Thu Feb 4 13:25:00 2010,Short term forecastRain,39,100,39,9,8
www.climaton.com,fortworth--Thu Feb 4 13:25:00 2010,light rain,37 3,87,41 5,6,8
www.nytimes.com,fortworth--Thu Feb 4 13:25:00 2010,Rain,,95,41 5 ,3,6
www.climaton.com,philadelphia--Tue Feb 2 07:10:00 2010,clear sky,16 -9,63,27 -3,10,5
www.nytimes.com,philadelphia--Tue Feb 2 07:10:00 2010,Clear,,60,27 -3 ,10,5
www.accuweather.com,phoenix--Wed Feb 3 09:50:00 2010,Cloudy ,45,63,57,10,5
weather.msn.com,phoenix--Wed Feb 3 09:50:00 2010,Cloudy,45,62,57,10,5
www.climaton.com,phoenix--Wed Feb 3 09:50:00 2010,mostly cloudy,45 7,63,57 14,10,5
www.nytimes.com,phoenix--Wed Feb 3 09:50:00 2010,Mostly Cloudy,,52,57 14 ,10,0
www.climaton.com,fortworth--Mon Feb 1 16:20:00 2010,mostly cloudy,28 -2,93,30 -1,2,5
www.nytimes.com,fortworth--Mon Feb 1 16:20:00 2010,Light Fog,,88,34 1 ,2,0
www.accuweather.com,charlotte--Sun Jan 31 17:35:00 2010,Mostly Sunny ,22,69,31,10,3
weather.msn.com,charlotte--Sun Jan 31 17:35:00 2010,Winter Weather AdvisoryMostly Sunny,21,69,30,10,3
weather.cnn.com,charlotte--Sun Jan 31 17:35:00 2010, Sunny ,,92,22,,3
www.climaton.com,charlotte--Sun Jan 31 17:35:00 2010,clear sky,19 -7,74,27 -3,10,0
www2.foxnews.com,charlotte--Sun Jan 31 17:35:00 2010,Partly Cloudy ,22,77,27,10,0
weather.msn.com,columbus--Fri Jan 29 12:45:00 2010,Cloudy,0,61,10,10,6
weather.cnn.com,columbus--Fri Jan 29 12:45:00 2010, Clear ,,66,8,,6
www.climaton.com,columbus--Fri Jan 29 12:45:00 2010,clear sky,0 -18,66,13-Sep,10,6
www.accuweather.com,portland--Sat Jan 30 12:50:00 2010,Light Rain ,40,91,42,10,7
www.nytimes.com,portland--Sat Jan 30 12:50:00 2010,Light Rain,,92,41 5 ,10,17
www.accuweather.com,fortworth--Wed Feb 3 06:50:00 2010,Clear ,33,76,40,10,5
weather.msn.com,fortworth--Wed Feb 3 06:50:00 2010,Clear,34,81,39,10,5
weather.cnn.com,fortworth--Wed Feb 3 06:50:00 2010, Clear ,,82,38,,0
www.climaton.com,fortworth--Wed Feb 3 06:50:00 2010,clear sky,34 1,81,39 4,10,5
www2.foxnews.com,fortworth--Wed Feb 3 06:50:00 2010,Mostly Clear,33,83,38,10,0
igoogle.wunderground.com,phoenix--Mon Feb 1 23:40:00 2010,Mostly Cloudy,40,36,67.3,10,Calm
www.weatherforyou.com,phoenix--Mon Feb 1 23:40:00 2010, Clear,40,40, 64 18 ,,1
www2.foxnews.com,phoenix--Mon Feb 1 23:40:00 2010,Mostly Cloudy ,40,40,65,10,0
www.accuweather.com,sanantonio--Mon Feb 1 09:45:00 2010,Cloudy ,33,89,36,4,6
weather.msn.com,sanantonio--Mon Feb 1 09:45:00 2010,Short term forecastCloudy,34,87,37,7,7
weather.cnn.com,sanantonio--Mon Feb 1 09:45:00 2010,Cloudy ,,89,36,,6
www.nytimes.com,sanantonio--Mon Feb 1 09:45:00 2010,Cloudy,,89,36 2 ,4,6
www.climaton.com,sanantonio--Mon Feb 1 09:45:00 2010,mostly cloudy,34 1,93,36 2,4,6
www.accuweather.com,indianapolis--Fri Jan 29 23:45:00 2010,Cloudy ,7,59,19,10,14
weather.msn.com,indianapolis--Fri Jan 29 23:45:00 2010,Mostly Cloudy,7,58,19,10,14
weather.cnn.com,indianapolis--Fri Jan 29 23:45:00 2010, Mostly Cloudy ,,59,19,,14
www.climaton.com,indianapolis--Fri Jan 29 23:45:00 2010,mostly cloudy,14-Jul,57,19 -7,10,14
www2.foxnews.com,indianapolis--Fri Jan 29 23:45:00 2010,Mostly Cloudy ,7,52,19,10,9
www.accuweather.com,detroit--Sat Jan 30 04:55:00 2010,Mostly Clear ,6,67,15,10,0
weather.msn.com,detroit--Sat Jan 30 04:55:00 2010,Clear,3,62,14,10,5
weather.cnn.com,detroit--Sat Jan 30 04:55:00 2010, Clear ,,61,14,,5
www.nytimes.com,detroit--Sat Jan 30 04:55:00 2010,Mostly Clear,,67,15 -9 ,10,0
www.climaton.com,detroit--Sat Jan 30 04:55:00 2010,clear sky,16-Mar,61,14 -10,10,5
weather.cnn.com,columbus--Sun Jan 31 09:30:00 2010, Clear ,,83,11,,5
www.climaton.com,columbus--Sun Jan 31 09:30:00 2010,clear sky,14-Jul,85,12-Oct,10,5
weather.msn.com,columbus--Wed Feb 3 18:50:00 2010,Haze,25,69,34,6,10
weather.cnn.com,columbus--Wed Feb 3 18:50:00 2010,Cloudy ,,69,34,,13
www.weatherforyou.com,columbus--Wed Feb 3 18:50:00 2010, Hazy,25,70, 34 1 ,6,10
www.climaton.com,columbus--Wed Feb 3 18:50:00 2010,mostly cloudy,25 -4,69,34 1,5,13
www.accuweather.com,boston--Mon Feb 1 00:55:00 2010,Clear ,3,35,27,10,13
weather.cnn.com,boston--Mon Feb 1 00:55:00 2010, Clear ,,35,27,,13
www.accuweather.com,seattle--Wed Feb 3 21:55:00 2010,Rain ,43,93,45,5,3
www.climaton.com,seattle--Wed Feb 3 21:55:00 2010,light rain,43 6,93,45 7,5,0
www.nytimes.com,seattle--Wed Feb 3 21:55:00 2010,Light Rain,,85,44 7 ,10,6
weather.cnn.com,memphis--Wed Feb 3 18:50:00 2010, Mostly Sunny ,,60,43,,5
www.weatherforyou.com,memphis--Wed Feb 3 18:50:00 2010, Partly Cloudy,30,61, 43 6 ,10,5
www.climaton.com,memphis--Wed Feb 3 18:50:00 2010,clear sky,30 -1,61,43 6,10,5
www2.foxnews.com,memphis--Wed Feb 3 18:50:00 2010,Mostly Cloudy ,32,82,37,6,6
www.accuweather.com,fortworth--Tue Feb 2 14:25:00 2010,Cloudy ,35,82,40,9,5
weather.msn.com,fortworth--Tue Feb 2 14:25:00 2010,Short term forecastCloudy,36,87,39,9,5
www.climaton.com,fortworth--Tue Feb 2 14:25:00 2010,mostly cloudy,36 2,87,39 4,8,0
www.nytimes.com,fortworth--Tue Feb 2 14:25:00 2010,Cloudy,,78,42 6 ,10,7
www.accuweather.com,phoenix--Tue Feb 2 04:55:00 2010,Some Clouds ,39,42,62,10,0
weather.msn.com,phoenix--Tue Feb 2 04:55:00 2010,Mostly Cloudy,39,42,63,10,0
www.climaton.com,phoenix--Tue Feb 2 04:55:00 2010,mostly cloudy,39 4,42,63 17,10,0
www.nytimes.com,phoenix--Tue Feb 2 04:55:00 2010,Mostly Cloudy,,52,57 14 ,10,5
www.accuweather.com,newyork--Fri Jan 29 19:00:00 2010,Mostly Sunny ,-3,36,20,10,12
igoogle.wunderground.com,newyork--Fri Jan 29 19:00:00 2010,Partly Cloudy,2,39,23.2,10,9
igoogle.wunderground.com,fortworth--Sun Jan 31 19:00:00 2010,Overcast,28,85,32.3,10,5
www.weatherforyou.com,fortworth--Sun Jan 31 19:00:00 2010, Overcast,27,75, 34 1 ,10,5
weather.herald.com,fortworth--Sun Jan 31 19:00:00 2010, Overcast,27,85,31,10,5
www2.foxnews.com,fortworth--Sun Jan 31 19:00:00 2010,Cloudy ,26,78,31,9,6
www.accuweather.com,indianapolis--Tue Feb 2 22:20:00 2010,Cloudy ,25,59,38,10,12
weather.msn.com,indianapolis--Tue Feb 2 22:20:00 2010,Cloudy,23,56,37,10,9
weather.cnn.com,indianapolis--Tue Feb 2 22:20:00 2010,Cloudy ,,59,37,,7
www.accuweather.com,chicago--Sun Jan 31 21:20:00 2010,Mostly Sunny ,11,48,28,10,13
www.climaton.com,chicago--Sun Jan 31 21:20:00 2010,clear sky,14-Jul,39,28 -2,10,14
www.accuweather.com,oklahomacity--Mon Feb 1 22:15:00 2010,Light Fog ,29,92,31,1,7
weather.msn.com,oklahomacity--Mon Feb 1 22:15:00 2010,Fog,28,93,30,1,8
www.climaton.com,oklahomacity--Mon Feb 1 22:15:00 2010,mostly cloudy,28 -2,93,30 -1,2,13
www.nytimes.com,oklahomacity--Mon Feb 1 22:15:00 2010,Light Fog,,92,30 -1 ,2,8
www.accuweather.com,sandiego--Sat Jan 30 07:50:00 2010,Partly Cloudy ,49,77,56,8,0
weather.msn.com,sandiego--Sat Jan 30 07:50:00 2010,High Surf AdvisoryMostly Sunny,48,76,55,8,0
weather.cnn.com,sandiego--Sat Jan 30 07:50:00 2010, Partly Cloudy ,,77,56,,0
www.nytimes.com,sandiego--Sat Jan 30 07:50:00 2010,Clear,,76,53 12 ,7,0
www.climaton.com,sandiego--Sat Jan 30 07:50:00 2010,clear sky,48 9,77,55 13,8,0
igoogle.wunderground.com,losangeles--Thu Feb 4 03:50:00 2010,Clear,52,73,60.2,10,Calm
weather.herald.com,losangeles--Thu Feb 4 03:50:00 2010, Clear,53,78,60,10,
