date_symbol,high,flat_change,last,wklow,prev_close,volume,wkhigh,low,percent_change,open
stock-2011-07-11wcrx,$ 24.405,0.61,$ 24.01,$ 19.01,$ 24.62,1-705-069,$ 30.57,$ 23.945,2.48%,$ 24.37
stock-2011-07-11wfm,$ 65.73,0.3,$ 64.66,$ 34.04,$ 64.36,1-810-529,$ 66.87,$ 63.89,0.47%,$ 65
stock-2011-07-11wynn,$ 160.61,4.34,$ 156.81,$ 76.60,$ 161.15,1-995-778,$ 161.74,$ 155.96,2.69%,$ 159.40
stock-2011-07-11xlnx,$ 36.40,0.58,$ 35.66,$ 23.96,$ 36.24,3-267-182,$ 37.37,$ 35.52,1.6%,$ 35.88
stock-2011-07-11xray,$ 39.06,0.31,$ 38.92,$ 27.76,$ 39.23,1-940-313,$ 40.16,$ 38.55,0.79%,$ 38.90
stock-2011-07-11yhoo,$ 15.44,0.56,$ 15.05,$ 12.94,$ 15.61,21-296-705,$ 18.84,$ 14.99,3.59%,$ 15.43
stock-2011-07-12aapl,$ 357.68,0.25,$ 353.75,$ 235.56,$ 354,16-042-238,$ 364.90,$ 348.62,0.07%,$ 353.50
stock-2011-07-12adbe,$ 30.80,0.63,$ 30.35,$ 25.45,$ 30.98,5-496-666,$ 35.99,$ 30.23,2.03%,$ 30.80
stock-2011-07-12adp,$ 54.20,0.06,$ 53.81,$ 38.41,$ 53.87,2-265-491,$ 55.12,$ 53.50,0.11%,$ 53.93
stock-2011-07-12adsk,$ 39.19,1.76,$ 37.23,$ 24.67,$ 38.99,3-747-077,$ 46.15,$ 37.14,4.51%,$ 39.03
stock-2011-07-12akam,$ 31.19,0.13,$ 30.94,$ 28.69,$ 30.81,3-526-032,$ 54.65,$ 30.521,0.42%,$ 30.84
stock-2011-07-12altr,$ 45.89,1.09,$ 45.06,$ 24.48,$ 46.15,5-792-636,$ 49.59,$ 44.61,2.36%,$ 45.89
stock-2011-07-12alxn,$ 50.72,0.04,$ 50.41,$ 24.73,$ 50.37,1-674-012,$ 52.50,$ 50.04,0.08%,$ 50.48
stock-2011-07-12amat,$ 12.88,0.34,$ 12.64,$ 10.27,$ 12.98,27-821-896,$ 16.93,$ 12.52,2.62%,$ 12.87
stock-2011-07-12amzn,$ 215.65,1.32,$ 211.23,$ 105.80,$ 212.55,3-955-542,$ 218.32,$ 211.12,0.62%,$ 214.64
stock-2011-07-12apol,$ 49.77,1.94,$ 49.71,$ 33.75,$ 47.77,3-138-278,$ 53.61,$ 47.91,4.06%,$ 47.91
stock-2011-07-12atvi,$ 11.95,0.02,$ 11.83,$ 10.40,$ 11.85,4-776-171,$ 12.65,$ 11.76,0.17%,$ 11.85
stock-2011-07-12bbby,$ 59.86,0.22,$ 59.13,$ 35.55,$ 59.35,1-782-344,$ 60.55,$ 59.13,0.37%,$ 59.47
stock-2011-07-12bidu,$ 142.30,3.46,$ 138.94,$ 70.35,$ 142.40,8-712-999,$ 156.04,$ 137.70,2.43%,$ 141.66
stock-2011-07-12biib,$ 106.3344,1.38,$ 104.05,$ 51.05,$ 105.43,1-567-251,$ 109.63,$ 103.99,1.31%,$ 105.89
stock-2011-07-12bmc,$ 55.30,1.10,$ 54.09,$ 34.47,$ 55.19,1-488-251,$ 56.55,$ 54.07,1.99%,$ 55.22
stock-2011-07-12brcm,$ 33.78,0.60,$ 33.34,$ 29.90,$ 33.94,7-476-373,$ 47.39,$ 32.90,1.77%,$ 33.69
stock-2011-07-12ca,$ 23.04,0.48,$ 22.51,$ 17.70,$ 22.99,6-156-407,$ 25.68,$ 22.49,2.09%,$ 22.91
stock-2011-07-12celg,$ 61.64,0.05,$ 61.06,$ 48.92,$ 61.01,1-822-598,$ 63.46,$ 61.03,0.08%,$ 61.27
stock-2011-07-12cern,$ 62.98,0.54,$ 62.29,$ 36.025,$ 62.83,901-221,$ 64.48,$ 62.17,0.86%,$ 62.98
stock-2011-07-12chkp,$ 57.94,0.02,$ 57.35,$ 30.53,$ 57.33,1-368-625,$ 58.57,$ 57.26,0.03%,$ 57.38
stock-2011-07-12chrw,$ 80.62,0.94,$ 79.51,$ 56.59,$ 80.45,783-089,$ 82.61,$ 79.43,1.17%,$ 80.47
stock-2011-07-12cmcsa,$ 25.21,0.41,$ 24.62,$ 16.76,$ 25.03,21-131-141,$ 27.16,$ 24.62,1.64%,$ 25.09
stock-2011-07-12cost,$ 81.76,0.03,$ 80.71,$ 53.485,$ 80.68,1-680-796,$ 83.95,$ 80.65,0.04%,$ 80.89
stock-2011-07-12csco,$ 15.96,0.17,$ 15.60,$ 14.78,$ 15.43,87-332-421,$ 26,$ 15.42,1.1%,$ 15.45
stock-2011-07-12ctrp,$ 43.69,0.66,$ 43.11,$ 34.86,$ 43.77,1-332-121,$ 53.16,$ 42.99,1.51%,$ 43.61
stock-2011-07-12ctsh,$ 74.08,1.22,$ 73.54,$ 52.44,$ 74.76,3-072-845,$ 83.48,$ 72.69,1.63%,$ 73.50
stock-2011-07-12ctxs,$ 79.74,2.82,$ 76.37,$ 44.25,$ 79.19,2-950-903,$ 88.4895,$ 75.83,3.56%,$ 79.41
stock-2011-07-12dell,$ 16.80,0.10,$ 16.55,$ 11.34,$ 16.65,16-518-112,$ 17.22,$ 16.40,0.6%,$ 16.56
stock-2011-07-12dltr,$ 69.9894,0.40,$ 69.21,$ 40.60,$ 69.61,1-311-908,$ 70.54,$ 69,0.57%,$ 69.30
stock-2011-07-12dtv,$ 53.36,0.39,$ 52.42,$ 34.84,$ 52.81,5-797-923,$ 53.14,$ 52.3799,0.74%,$ 52.94
stock-2011-07-12ebay,$ 33.49,0.65,$ 32.26,$ 19.92,$ 32.91,13-924-143,$ 35.35,$ 32.13,1.98%,$ 33.20
stock-2011-07-12erts,$ 24.57,0.22,$ 24.17,$ 14.60,$ 24.39,4-995-854,$ 25.05,$ 24.13,0.9%,$ 24.40
stock-2011-07-12esrx,$ 54.18,0.09,$ 53.39,$ 41.55,$ 53.48,5-339-091,$ 60.89,$ 53.26,0.17%,$ 53.75
stock-2011-07-12expd,$ 51.73,0.99,$ 50.59,$ 35.71,$ 51.58,1-299-191,$ 57.15,$ 50.455,1.92%,$ 51.50
stock-2011-07-12expe,$ 30.91,0.18,$ 30.57,$ 18.54,$ 30.39,7-066-186,$ 30.84,$ 29.95,0.59%,$ 30.30
stock-2011-07-12fast,$ 35.99,1.52,$ 34.48,$ 22.32,$ 36,5-131-685,$ 36.80,$ 34.40,4.22%,$ 35.66
stock-2011-07-12ffiv,$ 112.49,2.38,$ 110.40,$ 72.48,$ 112.78,3-020-424,$ 145.76,$ 108.05,2.11%,$ 112.26
stock-2011-07-12fisv,$ 63.92,1.01,$ 62.66,$ 44.85,$ 63.67,1-121-463,$ 65.41,$ 62.64,1.59%,$ 63.60
stock-2011-07-12flex,$ 6.41,0.12,$ 6.28,$ 4.86,$ 6.40,4-156-252,$ 8.50,$ 6.25,1.88%,$ 6.40
stock-2011-07-12flir,$ 33.27,0.53,$ 32.67,$ 24,$ 33.20,917-550,$ 37.29,$ 32.65,1.6%,$ 33.26
stock-2011-07-12fslr,$ 126.84,2.96,$ 123.97,$ 111.40,$ 126.93,1-240-318,$ 175.449,$ 123.25,2.33%,$ 126.58
stock-2011-07-12gild,$ 41.86,0.28,$ 41.55,$ 31.73,$ 41.27,7-039-822,$ 42.93,$ 41,0.68%,$ 41.02
stock-2011-07-12gmcr,$ 93.99,4.84,$ 89.76,$ 26.14,$ 94.60,4-330-954,$ 96.91,$ 88.93,5.12%,$ 93.40
stock-2011-07-12goog,$ 539.42,6.73,$ 534.01,$ 447.65,$ 527.28,2-819-309,$ 642.96,$ 526,1.28%,$ 528.76
stock-2011-07-12grmn,$ 33.54,0.39,$ 33.04,$ 26.11,$ 33.43,887-435,$ 36.42,$ 32.90,1.17%,$ 33.33
stock-2011-07-12hsic,$ 73.99,0.15,$ 73.44,$ 50.96,$ 73.29,264-237,$ 74.98,$ 72.96,0.2%,$ 73.31
stock-2011-07-12ilmn,$ 74.30,0.19,$ 73.60,$ 41.155,$ 73.79,1-479-338,$ 79.40,$ 73.4029,0.26%,$ 73.41
stock-2011-07-12infy,$ 62.72,3.66,$ 61.44,$ 56.73,$ 65.10,4-672-269,$ 77.92,$ 60.90,5.62%,$ 61.80
stock-2011-07-12intc,$ 22.72,0.40,$ 22.45,$ 17.60,$ 22.85,50-009-253,$ 23.96,$ 22.24,1.75%,$ 22.65
stock-2011-07-12intu,$ 50.96,0.63,$ 50.26,$ 36.09,$ 50.89,2-075-446,$ 56.46,$ 50.22,1.24%,$ 50.81
stock-2011-07-12isrg,$ 366.38,4.75,$ 357.08,$ 246.05,$ 361.83,398-603,$ 384.49,$ 356.54,1.31%,$ 363.44
stock-2011-07-12joyg,$ 95.9555,0.69,$ 93.78,$ 52.42,$ 94.47,1-304-063,$ 103.44,$ 93.48,0.73%,$ 94.40
stock-2011-07-12klac,$ 42.73,0.98,$ 41.31,$ 27.75,$ 42.29,7-937-921,$ 51.83,$ 40.60,2.32%,$ 41.38
stock-2011-07-12life,$ 51.32,0.21,$ 50.60,$ 41.10,$ 50.39,1-606-881,$ 57.25,$ 50.51,0.42%,$ 50.53
stock-2011-07-12linta,$ 17.67,0.035,$ 17.525,$ 10.10,$ 17.49,3-668-382,$ 18.645,$ 17.42,0.2%,$ 17.53
stock-2011-07-12lltc,$ 32.25,1.43,$ 31.18,$ 28.45,$ 32.61,4-141-347,$ 36.14,$ 31.12,4.39%,$ 32.19
stock-2011-07-12lrcx,$ 44.40,2.25,$ 42.61,$ 35.39,$ 44.86,5-833-969,$ 59.10,$ 41.90,5.02%,$ 44.20
stock-2011-07-12mchp,$ 33.82,4.55,$ 32.93,$ 27.46,$ 37.48,16-410-924,$ 41.50,$ 32.17,12.14%,$ 33.58
stock-2011-07-12mrvl,$ 14.88,0.05,$ 14.81,$ 13.17,$ 14.86,8-889-977,$ 22.01,$ 14.51,0.34%,$ 14.81
stock-2011-07-12msft,$ 26.79,0.09,$ 26.54,$ 23.32,$ 26.63,46-408-673,$ 29.46,$ 26.34,0.34%,$ 26.60
stock-2011-07-12mu,$ 7.45,0.18,$ 7.31,$ 6.36,$ 7.49,28-225-092,$ 11.95,$ 7.21,2.4%,$ 7.39
stock-2011-07-12mxim,$ 24.80,1.71,$ 23.71,$ 15.67,$ 25.42,7-420-497,$ 28.44,$ 23.18,6.73%,$ 24.70
stock-2011-07-12myl,$ 24.60,0.20,$ 24.13,$ 16.87,$ 24.33,4-357-909,$ 25.46,$ 24.13,0.82%,$ 24.39
stock-2011-07-12nflx,$ 296.29,0.53,$ 291.27,$ 95.33,$ 290.74,5-179-014,$ 301.50,$ 286.80,0.18%,$ 291.93
stock-2011-07-12nihd,$ 42.945,0.21,$ 42.50,$ 33.92,$ 42.29,944-934,$ 46.32,$ 42.28,0.5%,$ 42.46
stock-2011-07-12ntap,$ 52.70,0.59,$ 51.97,$ 37.04,$ 52.56,5-241-420,$ 61.02,$ 51.785,1.12%,$ 52.58
stock-2011-07-12nvda,$ 14.96,0.20,$ 14.69,$ 8.65,$ 14.89,21-523-367,$ 26.17,$ 14.44,1.34%,$ 14.80
stock-2011-07-12nwsa,$ 16.04,0.13,$ 15.35,$ 11.91,$ 15.48,136-140-074,$ 18.35,$ 15.20,0.84%,$ 15.97
stock-2011-07-12orcl,$ 33.475,0.54,$ 32.60,$ 21.66,$ 33.14,34-776-934,$ 36.50,$ 32.52,1.63%,$ 33.32
stock-2011-07-12orly,$ 65.18,0.215,$ 64.635,$ 45.65,$ 64.42,1-081-210,$ 66.52,$ 64.39,0.33%,$ 64.55
stock-2011-07-12payx,$ 31.19,0.05,$ 30.91,$ 24.6519,$ 30.96,2-632-301,$ 33.91,$ 30.85,0.16%,$ 31.05
stock-2011-07-12pcar,$ 51.18,0.09,$ 50.54,$ 39.77,$ 50.45,2-588-821,$ 58.75,$ 50.48,0.18%,$ 50.52
stock-2011-07-12pcln,$ 535.489,7.98,$ 528.57,$ 201,$ 536.55,1-134-816,$ 561.88,$ 526.20,1.49%,$ 534.58
stock-2011-07-12qcom,$ 58.59,1.72,$ 56.52,$ 34.51,$ 58.24,22-958-474,$ 59.84,$ 56.21,2.95%,$ 58.26
stock-2011-07-12qgen,$ 18.46,0.24,$ 18.24,$ 16.86,$ 18.48,2-780-411,$ 22.20,$ 18.215,1.3%,$ 18.33
stock-2011-07-12rimm,$ 28.99,0.43,$ 28.48,$ 25.82,$ 28.05,15-713-916,$ 70.54,$ 28.09,1.53%,$ 28.13
stock-2011-07-12rost,$ 79.64,0.15,$ 78.82,$ 48.71,$ 78.97,1-262-248,$ 83.11,$ 78.60,0.19%,$ 79.18
stock-2011-07-12sbux,$ 40.28,0.17,$ 39.57,$ 22.50,$ 39.74,5-800-617,$ 41.11,$ 39.53,0.43%,$ 39.79
stock-2011-07-12shld,$ 80,2.11,$ 74.65,$ 60.12,$ 72.54,696-921,$ 94.7884,$ 72.85,2.91%,$ 73.94
stock-2011-07-12sial,$ 74.54,0.03,$ 73.71,$ 51.44,$ 73.74,590-261,$ 76.16,$ 73.50,0.04%,$ 73.92
stock-2011-07-12sndk,$ 41.73,0.59,$ 41.18,$ 33.03,$ 41.77,5-551-284,$ 53.605,$ 40.52,1.41%,$ 41.60
stock-2011-07-12spls,$ 15.59,0.16,$ 15.43,$ 14.75,$ 15.27,6-507-778,$ 23.75,$ 15.22,1.05%,$ 15.29
stock-2011-07-12srcl,$ 91.792,0.07,$ 91.33,$ 61.02,$ 91.40,311-776,$ 95.71,$ 91.04,0.08%,$ 91.47
stock-2011-07-12stx,$ 16.80,0.115,$ 16.595,$ 9.84,$ 16.71,7-048-335,$ 18.35,$ 16.46,0.69%,$ 16.66
stock-2011-07-12symc,$ 19.50,0.13,$ 19.23,$ 12.04,$ 19.36,7-038-335,$ 20.50,$ 19.19,0.67%,$ 19.40
stock-2011-07-12teva,$ 49.3662,0.24,$ 49.06,$ 44.86,$ 49.30,3-497-752,$ 57.08,$ 49,0.49%,$ 49.17
stock-2011-07-12urbn,$ 31.93,0.4,$ 31.70,$ 27.96,$ 31.30,2-622-717,$ 39.26,$ 31.35,1.28%,$ 31.50
stock-2011-07-12vmed,$ 28.06,0.255,$ 27.655,$ 17.56,$ 27.91,5-494-106,$ 33.32,$ 27.56,0.91%,$ 27.91
stock-2011-07-12vod,$ 26.1254,0.29,$ 25.90,$ 21.53,$ 26.19,7-579-305,$ 32.70,$ 25.89,1.11%,$ 26.05
stock-2011-07-12vrsn,$ 34.02,0.26,$ 33.56,$ 27,$ 33.82,1-427-281,$ 37.73,$ 33.51,0.77%,$ 33.79
stock-2011-07-12vrtx,$ 51.83,1.14,$ 51.41,$ 32,$ 50.27,1-663-816,$ 58.87,$ 50.0504,2.27%,$ 50.15
stock-2011-07-12wcrx,$ 24.26,0.19,$ 24.20,$ 19.01,$ 24.01,1-495-159,$ 30.57,$ 23.82,0.79%,$ 24.07
stock-2011-07-12wfm,$ 66.18,0.23,$ 64.89,$ 34.04,$ 64.66,1-832-067,$ 66.87,$ 64.66,0.36%,$ 64.68
stock-2011-07-12wynn,$ 159.50,0.06,$ 156.87,$ 76.60,$ 156.81,1-726-500,$ 161.74,$ 156.32,0.04%,$ 157.19
stock-2011-07-12xlnx,$ 35.62,1.35,$ 34.31,$ 23.96,$ 35.66,7-871-953,$ 37.37,$ 33.72,3.79%,$ 35.61
stock-2011-07-12xray,$ 39.25,0.09,$ 39.01,$ 27.76,$ 38.92,2-077-276,$ 40.16,$ 38.87,0.23%,$ 38.90
stock-2011-07-12yhoo,$ 15.18,0.19,$ 14.86,$ 12.94,$ 15.05,22-267-746,$ 18.84,$ 14.85,1.26%,$ 15.01
stock-2011-07-13aapl,$ 360,4.27,$ 358.02,$ 235.56,$ 353.75,13-845-461,$ 364.90,$ 356.38,1.21%,$ 358.33
stock-2011-07-13adbe,$ 30.765,0.28,$ 30.07,$ 25.45,$ 30.35,5-141-177,$ 35.99,$ 29.97,0.92%,$ 30.52
stock-2011-07-13adp,$ 54.29,0.12,$ 53.69,$ 38.41,$ 53.81,1-735-435,$ 55.12,$ 53.56,0.22%,$ 54.03
stock-2011-07-13adsk,$ 38.21,0.03,$ 37.26,$ 24.77,$ 37.23,2-454-531,$ 46.15,$ 37.20,0.08%,$ 37.54
stock-2011-07-13akam,$ 31.535,0.01,$ 30.95,$ 28.69,$ 30.94,2-921-573,$ 54.65,$ 30.90,0.03%,$ 31.23
stock-2011-07-13altr,$ 45.42,1.40,$ 43.66,$ 24.48,$ 45.06,7-682-287,$ 49.59,$ 43.39,3.11%,$ 45.41
stock-2011-07-13alxn,$ 52.66,0.84,$ 51.25,$ 24.73,$ 50.41,1-504-277,$ 52.50,$ 50.3907,1.67%,$ 50.52
stock-2011-07-13amat,$ 12.73,0.20,$ 12.44,$ 10.27,$ 12.64,21-347-628,$ 16.93,$ 12.41,1.58%,$ 12.72
stock-2011-07-13amgn,$ 57.23,0.29,$ 56.61,$ 50.26,$ 56.90,4-457-966,$ 61.53,$ 56.35,0.51%,$ 56.98
stock-2011-07-13amzn,$ 216.83,2.27,$ 213.50,$ 105.80,$ 211.23,4-206-183,$ 218.32,$ 212.14,1.07%,$ 214.70
stock-2011-07-13apol,$ 50.49,0.11,$ 49.82,$ 33.75,$ 49.71,3-064-844,$ 53.61,$ 49.59,0.22%,$ 49.71
stock-2011-07-13atvi,$ 12.02,0.07,$ 11.90,$ 10.40,$ 11.83,4-833-500,$ 12.65,$ 11.84,0.59%,$ 11.90
stock-2011-07-13bbby,$ 59.93,0.31,$ 59.44,$ 35.55,$ 59.13,2-276-609,$ 60.55,$ 59.27,0.52%,$ 59.64
stock-2011-07-13bidu,$ 144.50,3.35,$ 142.29,$ 70.38,$ 138.94,6-461-830,$ 156.04,$ 141.86,2.41%,$ 142
stock-2011-07-13biib,$ 106.20,1.26,$ 105.31,$ 51.74,$ 104.05,1-501-843,$ 109.63,$ 104.05,1.21%,$ 104.73
stock-2011-07-13bmc,$ 54.70,0.18,$ 53.91,$ 34.47,$ 54.09,1-639-900,$ 56.55,$ 53.72,0.33%,$ 54.55
stock-2011-07-13brcm,$ 34.03,0.04,$ 33.30,$ 29.90,$ 33.34,6-085-567,$ 47.39,$ 33.01,0.12%,$ 33.50
stock-2011-07-13ca,$ 22.81,0.08,$ 22.43,$ 17.70,$ 22.51,3-900-883,$ 25.68,$ 22.39,0.36%,$ 22.67
stock-2011-07-13celg,$ 61.75,0.02,$ 61.08,$ 48.92,$ 61.06,2-038-951,$ 63.46,$ 60.19,0.03%,$ 61.56
stock-2011-07-13cern,$ 63.4599,0.27,$ 62.56,$ 36.025,$ 62.29,555-671,$ 64.48,$ 62.38,0.43%,$ 62.57
stock-2011-07-13chkp,$ 58.03,0.11,$ 57.46,$ 31.39,$ 57.35,1-673-573,$ 58.57,$ 57.28,0.19%,$ 57.80
stock-2011-07-13chrw,$ 80.50,0.09,$ 79.60,$ 57.01,$ 79.51,621-494,$ 82.61,$ 79.36,0.11%,$ 79.99
stock-2011-07-13cmcsa,$ 24.97,0.05,$ 24.57,$ 16.76,$ 24.62,19-036-383,$ 27.16,$ 24.52,0.2%,$ 24.85
stock-2011-07-13cost,$ 81.5616,0.13,$ 80.84,$ 53.485,$ 80.71,1-431-976,$ 83.95,$ 80.31,0.16%,$ 80.99
stock-2011-07-13csco,$ 15.85,0.03,$ 15.57,$ 14.78,$ 15.60,47-134-125,$ 26,$ 15.50,0.19%,$ 15.70
stock-2011-07-13ctrp,$ 45,1.39,$ 44.50,$ 35.80,$ 43.11,1-308-011,$ 53.16,$ 43.51,3.22%,$ 43.51
stock-2011-07-13ctsh,$ 75.20,0.48,$ 74.02,$ 52.44,$ 73.54,2-141-799,$ 83.48,$ 73.66,0.65%,$ 74.12
stock-2011-07-13ctxs,$ 77.54,0.49,$ 75.88,$ 44.99,$ 76.37,2-518-339,$ 88.4895,$ 74.99,0.64%,$ 77.09
stock-2011-07-13dell,$ 16.80,0.02,$ 16.53,$ 11.34,$ 16.55,13-466-389,$ 17.22,$ 16.48,0.12%,$ 16.69
stock-2011-07-13dltr,$ 69.47,0.03,$ 69.18,$ 40.60,$ 69.21,1-670-086,$ 70.54,$ 68.51,0.04%,$ 68.91
stock-2011-07-13dtv,$ 53.40,0.41,$ 52.83,$ 34.84,$ 52.42,5-679-450,$ 53.36,$ 52.56,0.78%,$ 52.90
stock-2011-07-13ebay,$ 32.7971,0.12,$ 32.38,$ 19.92,$ 32.26,11-621-903,$ 35.35,$ 32.05,0.37%,$ 32.50
stock-2011-07-13erts,$ 24.49,0.26,$ 23.91,$ 14.60,$ 24.17,13-932-579,$ 25.05,$ 23.33,1.08%,$ 23.40
stock-2011-07-13esrx,$ 53.91,0.22,$ 53.17,$ 41.55,$ 53.39,5-292-206,$ 60.89,$ 52.83,0.41%,$ 53.73
stock-2011-07-13expd,$ 51.29,0.01,$ 50.58,$ 36.41,$ 50.59,1-475-591,$ 57.15,$ 50.43,0.02%,$ 51.01
stock-2011-07-13expe,$ 31.01,0.04,$ 30.61,$ 19.03,$ 30.57,4-341-833,$ 30.91,$ 30.41,0.13%,$ 30.71
stock-2011-07-13fast,$ 35.10,0.02,$ 34.50,$ 22.32,$ 34.48,3-059-902,$ 36.80,$ 34.32,0.06%,$ 34.90
stock-2011-07-13ffiv,$ 115.08,2.32,$ 112.72,$ 72.48,$ 110.40,1-659-335,$ 145.76,$ 111.78,2.1%,$ 111.78
stock-2011-07-13fisv,$ 63.53,0.03,$ 62.69,$ 44.85,$ 62.66,766-728,$ 65.41,$ 62.53,0.05%,$ 62.93
stock-2011-07-13flex,$ 6.49,0.12,$ 6.40,$ 4.86,$ 6.28,5-148-645,$ 8.50,$ 6.24,1.91%,$ 6.31
stock-2011-07-13flir,$ 33.13,0.01,$ 32.66,$ 24,$ 32.67,576-733,$ 37.29,$ 32.59,0.03%,$ 32.79
stock-2011-07-13fslr,$ 127.01,1.21,$ 125.18,$ 111.40,$ 123.97,872-266,$ 175.449,$ 123.55,0.98%,$ 125.43
stock-2011-07-13gild,$ 42.16,0.06,$ 41.61,$ 31.73,$ 41.55,4-892-142,$ 42.93,$ 41.50,0.14%,$ 41.73
stock-2011-07-13gmcr,$ 91.72,0.77,$ 90.53,$ 26.14,$ 89.76,2-205-090,$ 96.91,$ 89.50,0.86%,$ 90.51
stock-2011-07-13goog,$ 544,4.25,$ 538.26,$ 447.65,$ 534.01,2-770-432,$ 642.96,$ 536.484,0.8%,$ 537
stock-2011-07-13grmn,$ 33.44,0.08,$ 32.96,$ 26.11,$ 33.04,626-269,$ 36.42,$ 32.845,0.24%,$ 33.21
stock-2011-07-13hsic,$ 74.51,0.44,$ 73.88,$ 50.96,$ 73.44,426-952,$ 74.98,$ 72.88,0.6%,$ 73.68
stock-2011-07-13ilmn,$ 75.335,0.41,$ 74.01,$ 41.155,$ 73.60,1-268-679,$ 79.40,$ 73.5998,0.56%,$ 74.28
stock-2011-07-13infy,$ 62.21,0.18,$ 61.26,$ 56.73,$ 61.44,3-407-620,$ 77.92,$ 60.90,0.29%,$ 61.99
stock-2011-07-13intc,$ 22.73,0.03,$ 22.48,$ 17.60,$ 22.45,42-950-003,$ 23.96,$ 22.32,0.13%,$ 22.56
stock-2011-07-13intu,$ 50.94,0.40,$ 49.86,$ 36.33,$ 50.26,2-515-573,$ 56.46,$ 49.69,0.8%,$ 50.49
stock-2011-07-13isrg,$ 365.368,2.32,$ 359.40,$ 246.05,$ 357.08,253-392,$ 384.49,$ 358.05,0.65%,$ 360.03
stock-2011-07-13joyg,$ 97.24,1.09,$ 94.87,$ 53.13,$ 93.78,2-451-860,$ 103.44,$ 94.58,1.16%,$ 94.77
stock-2011-07-13klac,$ 42.31,0.32,$ 41.63,$ 27.75,$ 41.31,3-592-525,$ 51.83,$ 41.11,0.77%,$ 41.54
stock-2011-07-13life,$ 51.09,0.10,$ 50.50,$ 41.10,$ 50.60,1-322-101,$ 57.25,$ 50.40,0.2%,$ 50.77
stock-2011-07-13linta,$ 17.79,0.055,$ 17.58,$ 10.10,$ 17.525,3-040-050,$ 18.645,$ 17.45,0.31%,$ 17.65
stock-2011-07-13lltc,$ 31.42,0.34,$ 30.84,$ 28.45,$ 31.18,3-476-940,$ 36.14,$ 30.68,1.09%,$ 31.42
stock-2011-07-13lrcx,$ 43.44,0.07,$ 42.68,$ 35.39,$ 42.61,2-662-614,$ 59.10,$ 42.23,0.16%,$ 42.62
stock-2011-07-13mat,$ 27.50,0.25,$ 27.03,$ 20.57,$ 27.28,3-164-777,$ 28.17,$ 26.94,0.92%,$ 27.47
stock-2011-07-13mchp,$ 33.67,0.52,$ 32.41,$ 27.46,$ 32.93,7-390-376,$ 41.50,$ 32.24,1.58%,$ 33.01
stock-2011-07-13mrvl,$ 15.03,0.09,$ 14.72,$ 13.17,$ 14.81,9-283-437,$ 22.01,$ 14.60,0.61%,$ 14.85
stock-2011-07-13msft,$ 26.96,0.09,$ 26.63,$ 23.32,$ 26.54,40-370-601,$ 29.46,$ 26.51,0.34%,$ 26.60
stock-2011-07-13mu,$ 7.76,0.18,$ 7.49,$ 6.36,$ 7.31,30-249-101,$ 11.95,$ 7.37,2.46%,$ 7.40
stock-2011-07-13mxim,$ 24.14,0.14,$ 23.85,$ 15.67,$ 23.71,2-881-393,$ 28.44,$ 23.66,0.59%,$ 23.78
stock-2011-07-13myl,$ 24.40,0.11,$ 24.02,$ 16.87,$ 24.13,4-879-050,$ 25.46,$ 23.99,0.46%,$ 24.28
stock-2011-07-13nflx,$ 304.79,7.46,$ 298.73,$ 95.33,$ 291.27,6-989-944,$ 301.50,$ 296.60,2.56%,$ 300.70
stock-2011-07-13nihd,$ 43.79,1.01,$ 43.51,$ 33.92,$ 42.50,1-557-926,$ 46.32,$ 42.47,2.38%,$ 42.58
stock-2011-07-13ntap,$ 52.75,0.74,$ 51.23,$ 37.04,$ 51.97,5-044-618,$ 61.02,$ 51.16,1.42%,$ 52.49
stock-2011-07-13nvda,$ 14.99,0.03,$ 14.66,$ 8.65,$ 14.69,15-792-768,$ 26.17,$ 14.52,0.2%,$ 14.89
stock-2011-07-13nwsa,$ 16.50,0.58,$ 15.93,$ 11.91,$ 15.35,146-415-781,$ 18.35,$ 15.30,3.78%,$ 15.37
stock-2011-07-13orcl,$ 33.29,0.09,$ 32.69,$ 21.66,$ 32.60,36-312-657,$ 36.50,$ 32.59,0.28%,$ 32.86
stock-2011-07-13orly,$ 65.34,0.295,$ 64.34,$ 45.74,$ 64.635,1-061-249,$ 66.52,$ 64.12,0.46%,$ 65
stock-2011-07-13payx,$ 31.22,0.21,$ 30.70,$ 24.6519,$ 30.91,2-515-861,$ 33.91,$ 30.571,0.68%,$ 31.13
stock-2011-07-13pcar,$ 51.27,0.28,$ 50.26,$ 39.77,$ 50.54,2-735-082,$ 58.75,$ 50.03,0.55%,$ 51.07
stock-2011-07-13pcln,$ 541.97,3.7,$ 532.27,$ 205.91,$ 528.57,806-629,$ 561.88,$ 530,0.7%,$ 534.14
stock-2011-07-13qcom,$ 57.09,0.43,$ 56.09,$ 35.34,$ 56.52,17-925-731,$ 59.84,$ 56.01,0.76%,$ 57.06
stock-2011-07-13qgen,$ 18.47,0.01,$ 18.23,$ 16.86,$ 18.24,1-498-796,$ 22.20,$ 18.21,0.05%,$ 18.30
stock-2011-07-13rimm,$ 28.96,0.33,$ 28.15,$ 25.82,$ 28.48,20-407-860,$ 70.54,$ 28.06,1.16%,$ 28.79
stock-2011-07-13rost,$ 79.98,0.30,$ 78.52,$ 48.71,$ 78.82,883-794,$ 83.11,$ 78.29,0.38%,$ 79.39
